image_id,mean_red,mean_green,mean_blue,mean_grayscale,std_red,std_green,std_blue,std_grayscale,median_red,median_green,median_blue,median_grayscale,mode_red,mode_green,mode_blue,mode_grayscale,min_red,min_green,min_blue,min_grayscale,max_red,max_green,max_blue,max_grayscale,range_red,range_green,range_blue,range_grayscale,skewness_red,skewness_green,skewness_blue,skewness_grayscale,kurtosis_red,kurtosis_green,kurtosis_blue,kurtosis_grayscale,entropy_red,entropy_green,entropy_blue,entropy_grayscale,quantile_0.25_red,quantile_0.25_green,quantile_0.25_blue,quantile_0.25_grayscale,quantile_0.75_red,quantile_0.75_green,quantile_0.75_blue,quantile_0.75_grayscale,iqr_red,iqr_green,iqr_blue,iqr_grayscale,mean_histogram,std_histogram,median_histogram,mode_histogram,min_histogram,max_histogram,range_histogram,skewness_histogram,kurtosis_histogram,uniformity_histogram,entropy_histogram,R_histogram,contrast_coocurrence_matrix,dissimilarity_coocurrence_matrix,homogeneity_coocurrence_matrix,energy_coocurrence_matrix,correlation_coocurrence_matrix,has_blue_color,label
..\data\train\no_pools\img516.jpg,90.5028,97.436,97.0524,94.7424,37.13929983400334,37.12297811329258,37.55872274505617,37.1480503154607,95.0,101.0,100.0,99.0,98.0,102.0,104.0,101.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,254.0,255.0,255.0,255.0,254.0,0.6611737984310299,0.5055628845568196,0.47138259242345143,0.5486048552625091,2.7435806181591715,2.302489047330708,2.1419994096020147,2.402375523400023,0.8771112088068663,0.8749634092771836,0.8787136375659181,0.876510171823813,7.0703125,8.515625,8.665364583333334,8.333333333333334,19.5849609375,21.46484375,20.46875,20.486328125,12.5146484375,12.94921875,11.803385416666666,12.152994791666666,0.37348661417322837,0.14657834138465406,99.0,101.0,15.0,101.0,86.0,-0.04664980942199652,0.016793386575883053,0.015046015658751319,0.8571168035229312,4.327159515504775e-05,812.9591836734694,17.395102040816326,0.13789122029228884,0.03184719869898965,0.7023450997857482,1,no_pools
..\data\train\pools\img1336.jpg,67.832,71.9344,61.484,66.776,38.62421748074646,35.29553649740998,38.507092125996735,36.7899908127197,61.0,68.0,54.0,61.0,53.0,65.0,0.0,55.0,0.0,0.0,0.0,0.0,211.0,212.0,207.0,210.0,211.0,212.0,207.0,210.0,0.6847452712808073,0.5970939830620454,0.9972193800885465,0.731035084220462,0.260991513420751,0.7067542001584699,1.0190031839741165,0.5882629803795112,0.944914886349262,0.9350297804964028,0.9277138425129634,0.9364381376336376,1.14453125,4.399553571428571,0.0,1.8998579545454546,8.241629464285714,12.565972222222221,5.127485795454546,8.018973214285714,7.0970982142857135,8.16641865079365,5.127485795454546,6.1191152597402585,0.3852952380952381,0.2079516374428707,74.0,67.0,5.0,67.0,62.0,-0.06406567476327157,0.024007127124145447,0.01316735640090703,1.0344610487308918,2.8758421908969822e-05,272.97755102040816,11.404489795918368,0.11509395875309254,0.020846316931598767,0.8985432491447051,1,pools
..\data\train\no_pools\img369.jpg,88.1816,105.3628,103.0812,98.53,55.271184367986905,52.89503545853807,55.32434009150042,54.29825319473915,67.0,92.0,86.0,81.0,57.0,87.0,78.0,73.0,0.0,2.0,0.0,1.0,222.0,226.0,227.0,225.0,222.0,224.0,227.0,224.0,0.47473800155749013,0.2229343936212309,0.21688700688835055,0.30745597983627165,-0.9640802745587091,-1.0480110003842913,-1.261040751200707,-1.1109026999187412,0.9482966548659257,0.9542576946615849,0.9607461944651043,0.9543054368065874,0.26432291666666663,12.696428571428571,10.3203125,8.390625,10.71875,23.1875,20.15625,18.275,10.454427083333334,10.491071428571429,9.8359375,9.884374999999999,0.49571071428571434,0.26748292833150566,91.0,82.0,7.0,82.0,75.0,-0.13262442752018308,0.06469862199712492,0.009120287346938774,1.0287853547964778,1.569602914108792e-05,291.05061224489793,11.500408163265305,0.11746861984422328,0.020393872547517344,0.9511078314810915,0,no_pools
..\data\train\pools\img367.jpg,87.228,90.9868,78.8688,85.3704,52.42816052466461,50.51097530002762,51.982939379761895,51.22226472775291,79.0,89.0,69.0,79.0,84.0,90.0,68.0,83.0,0.0,0.0,0.0,0.0,247.0,250.0,255.0,248.0,247.0,250.0,255.0,248.0,0.9084633246815391,0.7777945277332904,1.0995599376222334,0.914428221033825,0.37131833943966086,0.3122573081639475,0.7824561920810349,0.40145052139995174,0.9429367286351773,0.9342922411710844,0.9304191349243075,0.9400624155084529,5.36328125,4.8046875,0.0,3.359375,13.608816964285714,14.760044642857142,7.828125,12.806818181818182,8.245535714285714,9.955357142857142,7.828125,9.447443181818182,0.35336451612903225,0.2101362017299231,81.0,85.0,31.0,85.0,54.0,-0.04272931504516488,0.014785166939172895,0.007731679500520291,0.9502416484685223,1.3942573551917192e-05,815.2497959183673,19.68163265306123,0.07771819566936927,0.01859720122431758,0.8443906809151773,1,pools
..\data\train\no_pools\img34.jpg,84.4752,106.6664,108.7584,99.6144,16.73154460771629,15.578520823236074,20.48638644173247,17.430918295947578,88.0,110.0,114.0,104.0,94.0,109.0,119.0,110.0,23.0,44.0,35.0,34.0,118.0,141.0,141.0,133.0,95.0,97.0,106.0,99.0,-1.0933541922073413,-0.9842600653385989,-1.4739861319573795,-1.2304002438828352,0.817634928016838,0.8778949746450198,1.5837149910244035,1.1675677065668442,0.8983801248919859,0.9005481443352139,0.8821909365313039,0.8899850425773861,41.811197916666664,67.57552083333333,52.59303977272727,53.51220703125,52.516927083333336,79.9001953125,63.929129464285715,65.437890625,10.705729166666671,12.324674479166674,11.336089691558442,11.925683593749994,1.7089818181818182,1.7090072344720715,181.0,196.0,1.0,196.0,195.0,-11.68421251493237,19.328379308721964,0.14547828520355066,1.4512726469820958,0.00046602686421814976,62.082857142857144,6.102448979591838,0.15661454670240632,0.03303854097118051,0.8950444754679888,0,no_pools
..\data\train\pools\img1482.jpg,74.7896,80.936,62.5724,72.4308,32.13865790352796,25.005453485189985,29.157900442933126,27.609078422866634,73.0,83.0,60.0,73.0,46.0,96.0,51.0,78.0,4.0,11.0,0.0,7.0,184.0,210.0,255.0,214.0,180.0,199.0,255.0,207.0,0.3990254132524728,0.08331359553459503,1.5225524536124118,0.46120874608915047,-0.058388379394863854,1.4496425818284635,6.472213733685763,1.2832045320496865,0.9346089008440972,0.909264740692398,0.9033084627535561,0.9212382288780784,13.698660714285714,21.9453125,7.647569444444445,13.996744791666666,23.130859375,32.234375,15.125558035714286,23.6142578125,9.432198660714286,10.2890625,7.477988591269842,9.617513020833334,0.38849468599033815,0.1698189306411352,81.0,87.0,5.0,87.0,82.0,-0.06507543302762481,0.024398900380042336,0.017152020313192837,0.99146982900288,4.3660405524947876e-05,80.57346938775511,6.42326530612245,0.17476031699885372,0.026143167803918167,0.9470709219349667,0,pools
..\data\train\pools\img1419.jpg,92.116,93.3316,77.596,87.35,53.70515937970951,49.52514554688356,51.34132043490896,50.37556848314468,82.0,79.0,61.0,73.0,43.0,77.0,29.0,40.0,8.0,7.0,0.0,5.0,253.0,255.0,232.0,246.0,245.0,248.0,232.0,241.0,0.9184663311519294,0.7860503523595334,0.9126374379900226,0.7852496227325317,-0.08029277808878588,-0.3895275965409417,-0.2560701617361456,-0.4482181389514035,0.9345674384939966,0.921789182018053,0.9247139183120127,0.9214311862004354,23.481770833333332,25.213541666666668,15.55,22.23828125,27.638671875,31.578125,21.1975,27.859375,4.156901041666668,6.364583333333332,5.647500000000001,5.62109375,0.36087634854771783,0.21661690086382807,72.0,37.0,3.0,37.0,34.0,-0.04617855774267359,0.016244147305276055,0.009912916617826829,0.938041453251719,2.1504533671112824e-05,181.99755102040814,8.435918367346936,0.19305070899023305,0.025754746270061274,0.9639581031015274,1,pools
..\data\train\no_pools\img0.jpg,178.6352,176.3888,164.2184,172.7252,54.98302757178801,54.15507395027727,56.195134143802875,55.066157346958576,198.0,196.0,187.0,193.0,199.0,194.0,187.0,192.0,17.0,17.0,3.0,13.0,255.0,255.0,250.0,252.0,238.0,238.0,247.0,239.0,-1.0884632146068216,-1.1129642492084924,-1.1255188264650249,-1.1094036032763568,-0.10994401543360155,-0.06167199667761025,-0.13794910671893224,-0.10740691551742731,0.8846853411568509,0.8771738339841302,0.8689449437209962,0.8758025398709843,38.28125,36.421875,24.140625,32.3984375,60.120535714285715,58.165364583333336,42.63715277777778,52.418619791666664,21.839285714285715,21.743489583333336,18.49652777777778,20.020182291666664,0.71375230125523,0.24349776752763888,192.0,191.0,2.0,191.0,189.0,-0.3668142784445647,0.2567436121070262,0.015288161347315345,0.9007177935051864,4.221090211620204e-05,290.54408163265316,9.787346938775512,0.1841859416909521,0.031510627045908214,0.9523413328030377,0,no_pools
..\data\train\pools\img1196.jpg,108.3916,106.906,89.892,101.428,65.76788767658574,55.85937668825172,51.862359529817,56.358389047239456,95.5,106.0,84.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,236.0,244.0,236.0,255.0,236.0,244.0,236.0,0.0808279672142699,-0.36982883049729814,0.08716219364431478,-0.18597919495465604,-1.020455109886015,-0.6414892646871668,-0.3150779576654088,-0.8880072068846809,0.9151100090510934,0.9125742832207607,0.9039886697553355,0.91565313712543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46428983050847455,0.25122060265125906,101.0,0.0,3.0,0.0,-3.0,-0.09849788248334111,0.044543138180195674,0.017874892226371737,0.9460745950990249,5.186649674226995e-05,668.4232653061225,16.00857142857143,0.173599049742809,0.07909947132576169,0.8923490210450004,1,pools
..\data\train\no_pools\img154.jpg,130.7528,137.9292,131.0044,132.898,57.401384061362144,60.047576032342896,59.51575573442717,58.13618147075021,125.0,134.0,118.0,128.0,111.0,110.0,124.0,109.0,2.0,1.0,0.0,1.0,251.0,254.0,255.0,251.0,249.0,253.0,255.0,250.0,-0.012424453832878019,-0.07551805830902338,0.2140246121492758,0.021177837448166096,-0.4301145623490461,-0.7037220169397371,-0.6461008568318136,-0.5382167808090084,0.950603473823358,0.9497812525212511,0.9331459841691936,0.9451716399049741,4.2765625,7.686197916666667,4.769965277777778,5.052734375,19.5341796875,23.4560546875,20.56640625,21.6640625,15.2576171875,15.769856770833332,15.796440972222221,16.611328125,0.5381583999999999,0.23544737179083872,130.0,110.0,42.0,110.0,68.0,-0.15347872956638456,0.08153730276093611,0.007173266472959999,0.957934727056274,1.2020427667680522e-05,68.41836734693877,4.798775510204082,0.30786080228954904,0.030307324926326325,0.989905702256275,1,no_pools
..\data\train\no_pools\img1333.jpg,128.182,121.3492,99.5652,116.0356,60.23199877141718,52.6188108888827,49.79983282060293,53.84353566251013,125.5,121.0,98.0,115.0,68.0,84.0,61.0,74.0,0.0,0.0,0.0,0.0,255.0,255.0,243.0,250.0,255.0,255.0,243.0,250.0,0.04465471930520658,0.180277110583262,0.3956880960458791,0.17628291453621878,-1.1190181997596627,-0.4525678304273395,-0.18368714662841246,-0.6810354812615351,0.9546299763254262,0.9390072758883373,0.9351453524311175,0.9442514578135992,7.9931640625,6.59375,0.0,4.296875,23.33984375,22.236328125,11.8681640625,18.75,15.3466796875,15.642578125,11.8681640625,14.453125,0.47324960000000005,0.21823957423768,117.0,75.0,18.0,75.0,57.0,-0.10387879891890002,0.04845354065418341,0.00706287239168,0.9555859436400305,1.1589210968554475e-05,1536.1220408163267,24.20040816326531,0.07429822698831823,0.018182745801939793,0.7350346545569981,1,no_pools
..\data\train\pools\img953.jpg,83.7976,84.9612,78.7348,82.1732,40.48467159604978,39.49770239596222,43.49508097428949,40.44967245553418,76.0,77.0,71.0,75.0,62.0,62.0,45.0,54.0,0.0,0.0,0.0,0.0,226.0,220.0,230.0,225.0,226.0,220.0,230.0,225.0,0.10577742273271915,0.1766134705295165,0.4354337811957022,0.18728992535852593,-1.1982304908597574,-0.9505539336664199,-0.5026248558571389,-1.0086401757201462,0.9607482013829632,0.9541238614837311,0.949688206547007,0.9537483606215291,9.216145833333334,10.338541666666666,2.9427083333333335,8.10546875,19.338068181818183,21.5,13.51953125,18.212890625,10.12192234848485,11.161458333333334,10.576822916666666,10.107421875,0.413312,0.19906942102653535,85.0,61.0,8.0,61.0,53.0,-0.0752153069317539,0.030418543038260675,0.010249014840888889,0.9919044296474837,2.028171644596899e-05,311.4522448979592,10.971428571428572,0.13282581616867714,0.021015454141805716,0.9046333380701441,1,pools
..\data\train\pools\img1269.jpg,129.3292,134.1988,120.3484,127.622,66.30791225306373,69.1801248810668,72.16900593357234,68.79266760345902,123.0,119.0,103.0,115.0,128.0,255.0,255.0,117.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,254.0,255.0,255.0,255.0,254.0,0.2808615688463747,0.27140581293290367,0.3696905834887892,0.292933376261877,-1.0060131982079237,-1.154620464620294,-1.1357239733907014,-1.12243274972086,0.9762926350582634,0.9665630318892072,0.9688178062050669,0.972475795320626,11.985677083333334,11.50390625,1.61328125,8.978515625,26.71875,28.9599609375,16.376953125,24.649305555555557,14.733072916666666,17.4560546875,14.763671875,15.670789930555557,0.504103937007874,0.2714964580450554,115.0,117.0,13.0,117.0,104.0,-0.12519407379322522,0.062468423254381074,0.005202247598735198,0.9773212196211718,4.82122543821184e-06,1027.7959183673472,22.28734693877551,0.05734776312808289,0.01694000487301807,0.8919811011119421,1,pools
..\data\train\no_pools\img237.jpg,72.7488,82.8248,81.478,78.6136,26.148256128468685,26.521502690458547,26.4107235039103,26.358913009454696,74.0,84.0,83.0,80.0,68.0,74.0,88.0,96.0,0.0,3.0,2.0,1.0,147.0,156.0,155.0,152.0,147.0,153.0,153.0,151.0,-0.18082421562796117,-0.18273091526665375,-0.18149509559254576,-0.18345016081617002,-0.34721916944026665,-0.34767143961103075,-0.34430937107073234,-0.34809670672337756,0.9426666250043836,0.9415109268193301,0.9395952139486731,0.9394087278531511,16.204241071428573,25.2125,23.501116071428573,21.3359375,27.208984375,36.10546875,35.08984375,32.54086538461539,11.004743303571427,10.892968750000001,11.588727678571427,11.204927884615387,0.868076821192053,0.5163185166624065,133.0,161.0,1.0,161.0,160.0,-1.0398959990457768,0.883687593556018,0.03134276948554888,1.2599441785651475,7.856879422407648e-05,545.0624489795916,18.212653061224483,0.056868825964371546,0.01884636143773909,0.6095823576644022,0,no_pools
..\data\train\no_pools\img1470.jpg,161.9496,165.8484,170.3812,165.7332,89.39543534118506,90.76924929424062,87.90514823694912,89.33530778902596,228.0,234.0,235.0,233.0,233.0,238.0,240.0,236.0,0.0,0.0,0.0,0.0,254.0,255.0,255.0,254.0,254.0,255.0,255.0,254.0,-0.5713372345845834,-0.5698158561246196,-0.583283488804088,-0.574402421973355,-1.4966243044291756,-1.5004121567041433,-1.4739926584568237,-1.4927740815767874,0.8229738535051216,0.8197480740250493,0.8341302744567899,0.8151188968828921,0.0,1.21484375,10.082465277777779,3.571428571428571,8.994791666666666,11.23046875,18.71337890625,12.830729166666666,8.994791666666666,10.015625,8.630913628472221,9.259300595238095,0.6550047244094488,0.35219804944489375,234.0,237.0,87.0,237.0,150.0,-0.25377278514039775,0.16070947988871886,0.024677194995349993,0.8105500001883155,8.088871843636714e-05,499.7530612244898,12.183265306122447,0.2642141132528682,0.06267997826367971,0.9686569516226202,1,no_pools
..\data\train\no_pools\img91.jpg,81.986,72.2768,58.7928,70.6972,34.80206034130738,34.88216996919773,34.01788159424393,33.95519271275014,80.0,73.0,59.0,70.0,79.0,76.0,0.0,69.0,0.0,0.0,0.0,1.0,229.0,243.0,255.0,241.0,229.0,243.0,255.0,240.0,0.22402603582673877,0.5055605561650925,1.2377743434312356,0.6119648473931619,0.36078725032011194,1.7085064872015696,4.9092514602495925,2.0002223582224037,0.9373462564196664,0.9299912939962799,0.9172902675802506,0.9301491445391078,6.697265625,1.9340277777777777,0.0,3.7777777777777777,17.09033203125,8.333333333333334,1.4754971590909092,8.8515625,10.39306640625,6.399305555555556,1.4754971590909092,5.073784722222222,0.3078533333333333,0.14742746217553404,73.0,72.0,15.0,72.0,57.0,-0.02824176413798292,0.008420418912214438,0.010514158933333333,0.9147250201311428,2.3709260079884942e-05,355.26040816326537,12.556734693877551,0.11316573086797546,0.020957901914188153,0.8475567060481283,1,no_pools
..\data\train\no_pools\img830.jpg,57.3504,84.0988,69.8276,70.1,39.21671607669362,42.85938215326955,44.03682411618712,33.77836585745379,55.0,84.0,67.0,70.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,211.0,246.0,255.0,214.0,211.0,246.0,255.0,214.0,0.4690257779467332,0.17275248710333432,0.43758806070130757,0.3635490359023173,-0.10168868101195772,-0.10195219771213448,-0.0006639999023567711,0.35136877858736515,0.9175335304934449,0.9458530301724906,0.9262228201324111,0.9392432048530638,0.0,0.0,0.0,2.498046875,0.0,0.015625,0.0,10.41015625,0.0,0.015625,0.0,7.912109375,0.3895364485981308,0.18620985230883083,83.0,89.0,6.0,89.0,83.0,-0.06503378392744524,0.02464375836857103,0.01288258364573325,1.0089999919342147,2.8485812694656332e-05,807.0338775510205,22.542448979591843,0.04656340192910537,0.017522520762176065,0.6480713554423884,1,no_pools
..\data\train\pools\img666.jpg,72.4468,78.356,70.8836,73.5728,39.495184133764965,43.72696723990815,53.61540497879318,43.98035811768703,76.0,75.0,59.0,71.0,80.0,77.0,55.0,72.0,2.0,4.0,0.0,5.0,247.0,255.0,254.0,251.0,245.0,251.0,254.0,246.0,1.0248403754140183,1.3138738220067572,1.6344894072067764,1.2687385752272993,2.4609120962245203,2.168290497799693,2.382677910726863,2.027827539081506,0.9077372805068442,0.9068527239498348,0.8983589502245088,0.9047371202992609,12.904447115384615,13.0078125,8.135416666666666,11.40798611111111,17.138671875,18.39453125,12.293678977272727,16.53359375,4.234224759615385,5.38671875,4.1582623106060606,5.125607638888891,0.2879333333333334,0.18272699479962026,68.0,69.0,1.0,69.0,68.0,-0.022046915234793796,0.006110745060809504,0.011936051017251637,0.8995965413099921,3.0099737775124424e-05,130.4061224489796,6.96530612244898,0.20512581155169504,0.031052614859771815,0.9666543327514973,1,pools
..\data\train\no_pools\img565.jpg,97.4528,95.5876,83.8256,91.962,47.373711825863936,46.38518649569062,45.51222236542619,46.14007971384532,96.0,96.0,77.0,89.0,94.0,99.0,76.0,88.0,0.0,0.0,0.0,0.0,255.0,255.0,254.0,254.0,255.0,255.0,254.0,254.0,0.6813546827773905,0.7677319174142326,1.0113126739596174,0.8351600109191917,1.5415692419314624,1.777483968689146,1.9766844541354116,1.824489993523943,0.9184629304802963,0.9118245051521088,0.9107749786639725,0.9145839065686241,2.006138392857143,3.53515625,0.0,2.0122767857142856,11.19140625,11.568080357142858,6.0263671875,9.572265625,9.185267857142858,8.032924107142858,6.0263671875,7.559988839285714,0.3625748031496063,0.18191396028033263,89.0,88.0,127.0,88.0,-39.0,-0.044644146823885206,0.01580286400860097,0.008896870580941161,0.9082403726670906,1.9252999021612816e-05,869.7342857142855,17.812653061224484,0.09679060231435015,0.02038978764561407,0.7981255837352687,1,no_pools
..\data\train\pools\img533.jpg,134.9704,149.7976,145.7308,143.164,76.04245080111504,81.27802060975648,88.64399320518001,79.8573346913106,127.0,145.5,143.0,147.5,255.0,255.0,255.0,204.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.16125130226832007,-0.1087836995299631,-0.06750406099392413,-0.09452574060476096,-1.257277665137891,-1.554436928906695,-1.6354813272056379,-1.5212782704540415,0.96889744286448,0.9386580716746558,0.9240548230696713,0.9512581099613451,2.763671875,4.755859375,0.0,3.0078125,13.0224609375,15.52734375,6.689453125,13.49609375,10.2587890625,10.771484375,6.689453125,10.48828125,0.5614274509803922,0.3125614916162928,148.0,204.0,12.0,204.0,192.0,-0.17172185028325054,0.09533214087524902,0.0063719234239138795,0.9522498279143596,9.511534904693697e-06,1319.572244897959,22.968163265306124,0.08716555102196093,0.019461727838991253,0.8965452020827069,1,pools
..\data\train\pools\img202.jpg,94.1852,98.2284,91.7964,94.3972,44.69056836693845,52.025742026808224,56.52506476811858,49.81038678990558,94.0,92.0,80.0,88.0,98.0,94.0,0.0,87.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,253.0,255.0,255.0,255.0,253.0,0.44361018704751887,0.9645471909029908,1.1832537126330798,0.8045806544742923,0.6551266548122583,1.2352120278656535,1.3890576324352235,0.7947559823013535,0.9326456948968276,0.9234226896208635,0.9167459324902144,0.9236157277779311,1.0205078125,2.0030381944444446,0.0,0.7320667613636364,9.49951171875,9.29296875,0.826171875,6.41015625,8.47900390625,7.289930555555555,0.826171875,5.678089488636363,0.37576126482213434,0.1980141419303601,89.0,88.0,85.0,88.0,3.0,-0.05021295692743322,0.01846009784518986,0.008461146151322471,0.9243253517401012,1.7428245361328365e-05,605.3,15.774285714285714,0.09968406731321464,0.02035912475647335,0.8791721546766054,1,pools
